,Date,Open,High,Low,Close,V,OI
78,2023-06-06T10:00:00+0530,44104.45,44119.1,44064.2,44085.15,0,0
79,2023-06-06T10:15:00+0530,44082.25,44093.8,44054.0,44058.65,0,0
80,2023-06-06T10:30:00+0530,44059.4,44090.8,44055.9,44084.8,0,0
81,2023-06-06T10:45:00+0530,44082.4,44095.3,44027.0,44033.2,0,0
82,2023-06-06T11:00:00+0530,44032.55,44061.95,44011.0,44039.4,0,0
83,2023-06-06T11:15:00+0530,44038.35,44072.55,44009.7,44069.25,0,0
84,2023-06-06T11:30:00+0530,44067.9,44083.0,44052.55,44066.05,0,0
85,2023-06-06T11:45:00+0530,44065.5,44104.3,44057.35,44082.55,0,0
86,2023-06-06T12:00:00+0530,44082.6,44102.05,44066.45,44084.55,0,0
87,2023-06-06T12:15:00+0530,44082.7,44106.15,44069.8,44106.15,0,0
88,2023-06-06T12:30:00+0530,44107.5,44126.65,44081.3,44090.6,0,0
89,2023-06-06T12:45:00+0530,44092.25,44109.5,44054.05,44095.15,0,0
90,2023-06-06T13:00:00+0530,44094.3,44108.2,44078.3,44095.55,0,0
91,2023-06-06T13:15:00+0530,44097.05,44098.45,44060.7,44081.75,0,0
92,2023-06-06T13:30:00+0530,44078.75,44129.0,44077.15,44110.35,0,0
93,2023-06-06T13:45:00+0530,44110.6,44136.1,44093.3,44123.95,0,0
94,2023-06-06T14:00:00+0530,44123.5,44126.9,44069.75,44074.6,0,0
95,2023-06-06T14:15:00+0530,44071.35,44098.1,44057.7,44081.5,0,0
96,2023-06-06T14:30:00+0530,44080.7,44096.15,44036.1,44041.8,0,0
97,2023-06-06T14:45:00+0530,44041.6,44103.5,44036.75,44080.65,0,0
98,2023-06-06T15:00:00+0530,44082.4,44233.95,44081.35,44219.35,0,0
99,2023-06-06T15:15:00+0530,44215.7,44235.9,44186.75,44209.4,0,0
100,2023-06-07T09:15:00+0530,44318.7,44345.8,44232.85,44265.65,0,0
101,2023-06-07T09:30:00+0530,44265.65,44315.45,44257.9,44289.2,0,0
102,2023-06-07T09:45:00+0530,44292.75,44292.75,44238.7,44262.85,0,0
103,2023-06-07T10:00:00+0530,44264.7,44273.05,44236.0,44265.1,0,0
104,2023-06-07T10:15:00+0530,44264.45,44277.25,44251.8,44268.1,0,0
105,2023-06-07T10:30:00+0530,44270.1,44276.4,44198.9,44205.2,0,0
106,2023-06-07T10:45:00+0530,44207.35,44207.45,44173.95,44195.25,0,0
107,2023-06-07T11:00:00+0530,44195.7,44225.75,44180.0,44211.25,0,0
108,2023-06-07T11:15:00+0530,44209.8,44227.4,44165.7,44167.8,0,0
109,2023-06-07T11:30:00+0530,44166.85,44177.3,44153.35,44163.85,0,0
110,2023-06-07T11:45:00+0530,44162.65,44184.3,44153.15,44166.85,0,0
111,2023-06-07T12:00:00+0530,44168.3,44185.35,44148.65,44161.05,0,0
112,2023-06-07T12:15:00+0530,44158.15,44206.55,44157.05,44195.95,0,0
113,2023-06-07T12:30:00+0530,44195.8,44225.6,44176.2,44221.95,0,0
114,2023-06-07T12:45:00+0530,44222.65,44239.55,44204.0,44204.25,0,0
115,2023-06-07T13:00:00+0530,44205.05,44230.1,44192.05,44214.25,0,0
116,2023-06-07T13:15:00+0530,44215.3,44224.15,44185.1,44194.3,0,0
117,2023-06-07T13:30:00+0530,44195.4,44206.6,44148.9,44166.9,0,0
118,2023-06-07T13:45:00+0530,44166.75,44194.05,44166.05,44193.3,0,0
119,2023-06-07T14:00:00+0530,44193.05,44221.35,44168.05,44172.45,0,0
120,2023-06-07T14:15:00+0530,44170.85,44237.7,44164.25,44234.4,0,0
121,2023-06-07T14:30:00+0530,44232.55,44236.5,44191.35,44232.45,0,0
122,2023-06-07T14:45:00+0530,44234.5,44259.4,44214.8,44255.3,0,0
123,2023-06-07T15:00:00+0530,44254.15,44286.0,44243.7,44280.65,0,0
124,2023-06-07T15:15:00+0530,44281.55,44293.45,44261.15,44279.6,0,0
125,2023-06-08T09:15:00+0530,44208.3,44279.05,44208.3,44266.8,0,0
126,2023-06-08T09:30:00+0530,44266.45,44305.3,44256.6,44291.1,0,0
127,2023-06-08T09:45:00+0530,44288.95,44384.1,44287.6,44378.85,0,0
128,2023-06-08T10:00:00+0530,44379.65,44435.75,44347.65,44405.95,0,0
129,2023-06-08T10:15:00+0530,44406.75,44452.05,44400.5,44408.75,0,0
130,2023-06-08T10:30:00+0530,44410.75,44450.2,44394.05,44436.85,0,0
131,2023-06-08T10:45:00+0530,44437.15,44458.15,44423.45,44442.9,0,0
132,2023-06-08T11:00:00+0530,44443.7,44444.6,44415.05,44429.75,0,0
133,2023-06-08T11:15:00+0530,44429.4,44443.9,44404.0,44425.35,0,0
134,2023-06-08T11:30:00+0530,44425.65,44452.55,44378.5,44382.05,0,0
135,2023-06-08T11:45:00+0530,44381.35,44415.65,44298.5,44301.25,0,0
136,2023-06-08T12:00:00+0530,44301.25,44304.95,44254.6,44303.6,0,0
137,2023-06-08T12:15:00+0530,44300.8,44302.4,44251.2,44285.3,0,0
138,2023-06-08T12:30:00+0530,44286.25,44291.0,44209.9,44273.2,0,0
139,2023-06-08T12:45:00+0530,44273.4,44286.9,44240.85,44285.55,0,0
140,2023-06-08T13:00:00+0530,44285.7,44290.25,44214.05,44245.65,0,0
141,2023-06-08T13:15:00+0530,44245.0,44280.2,44222.7,44261.6,0,0
142,2023-06-08T13:30:00+0530,44260.5,44289.25,44210.8,44284.0,0,0
143,2023-06-08T13:45:00+0530,44283.55,44348.9,44277.8,44337.7,0,0
144,2023-06-08T14:00:00+0530,44337.8,44347.0,44172.9,44226.15,0,0
145,2023-06-08T14:15:00+0530,44225.45,44242.25,44184.9,44207.45,0,0
146,2023-06-08T14:30:00+0530,44205.25,44248.2,44193.8,44228.95,0,0
147,2023-06-08T14:45:00+0530,44230.5,44231.7,44048.15,44071.8,0,0
148,2023-06-08T15:00:00+0530,44078.7,44103.45,43964.0,43965.6,0,0
149,2023-06-08T15:15:00+0530,43966.85,44024.8,43918.1,44007.7,0,0
150,2023-06-09T09:15:00+0530,44045.75,44117.6,43998.05,44061.55,0,0
151,2023-06-09T09:30:00+0530,44064.35,44083.85,43934.5,43998.35,0,0
152,2023-06-09T09:45:00+0530,43999.75,44177.65,43997.6,44169.95,0,0
153,2023-06-09T10:00:00+0530,44168.3,44218.05,44134.7,44165.2,0,0
154,2023-06-09T10:15:00+0530,44161.5,44177.65,44115.9,44115.9,0,0
155,2023-06-09T10:30:00+0530,44114.45,44171.75,44107.1,44143.8,0,0
156,2023-06-09T10:45:00+0530,44144.5,44158.55,44111.65,44128.1,0,0
157,2023-06-09T11:00:00+0530,44127.4,44166.8,44075.25,44139.1,0,0
158,2023-06-09T11:15:00+0530,44140.5,44165.6,44132.25,44140.35,0,0
159,2023-06-09T11:30:00+0530,44139.3,44157.65,44103.55,44125.1,0,0
160,2023-06-09T11:45:00+0530,44123.35,44169.5,44123.35,44156.2,0,0
161,2023-06-09T12:00:00+0530,44156.1,44179.45,44138.65,44162.05,0,0
162,2023-06-09T12:15:00+0530,44162.25,44167.85,44128.6,44151.9,0,0
163,2023-06-09T12:30:00+0530,44152.3,44199.25,44089.95,44094.2,0,0
164,2023-06-09T12:45:00+0530,44094.2,44094.2,44030.5,44045.2,0,0
165,2023-06-09T13:00:00+0530,44047.9,44095.4,44031.95,44093.25,0,0
166,2023-06-09T13:15:00+0530,44092.3,44108.35,44021.85,44025.1,0,0
167,2023-06-09T13:30:00+0530,44025.8,44076.95,44020.7,44054.25,0,0
168,2023-06-09T13:45:00+0530,44055.15,44080.5,43978.95,44003.35,0,0
169,2023-06-09T14:00:00+0530,44002.7,44020.4,43973.7,43987.45,0,0
170,2023-06-09T14:15:00+0530,43986.05,43994.8,43954.35,43987.1,0,0
171,2023-06-09T14:30:00+0530,43986.95,44066.65,43974.05,43984.85,0,0
172,2023-06-09T14:45:00+0530,43986.7,44021.55,43962.25,44001.5,0,0
173,2023-06-09T15:00:00+0530,44006.25,44018.75,43970.8,43993.25,0,0
174,2023-06-09T15:15:00+0530,43993.05,44010.0,43970.9,43990.6,0,0
175,2023-06-12T09:15:00+0530,44035.2,44092.2,43922.5,43990.05,0,0
176,2023-06-12T09:30:00+0530,43992.6,44053.95,43960.5,43982.25,0,0
177,2023-06-12T09:45:00+0530,43989.95,44018.3,43940.5,43966.9,0,0
178,2023-06-12T10:00:00+0530,43971.2,43993.6,43949.8,43969.8,0,0
179,2023-06-12T10:15:00+0530,43971.2,44029.1,43961.1,44015.4,0,0
180,2023-06-12T10:30:00+0530,44015.9,44038.5,43979.9,43992.25,0,0
181,2023-06-12T10:45:00+0530,43990.55,44010.85,43974.1,43984.65,0,0
182,2023-06-12T11:00:00+0530,43981.05,44010.8,43966.15,44010.55,0,0
183,2023-06-12T11:15:00+0530,44010.55,44013.0,43960.1,43966.15,0,0
184,2023-06-12T11:30:00+0530,43963.25,44000.8,43949.75,43989.3,0,0
185,2023-06-12T11:45:00+0530,43990.05,44029.0,43984.15,44028.15,0,0
186,2023-06-12T12:00:00+0530,44032.9,44045.0,43999.7,44011.7,0,0
187,2023-06-12T12:15:00+0530,44010.65,44020.3,43967.5,43973.8,0,0
188,2023-06-12T12:30:00+0530,43977.15,44013.45,43965.95,43973.95,0,0
189,2023-06-12T12:45:00+0530,43973.75,43982.25,43940.7,43951.6,0,0
190,2023-06-12T13:00:00+0530,43949.1,43975.2,43944.1,43967.85,0,0
191,2023-06-12T13:15:00+0530,43967.9,43997.1,43949.05,43949.65,0,0
192,2023-06-12T13:30:00+0530,43950.25,43979.8,43949.75,43959.15,0,0
193,2023-06-12T13:45:00+0530,43960.75,44002.85,43945.55,43964.8,0,0
194,2023-06-12T14:00:00+0530,43961.9,43979.75,43939.3,43977.9,0,0
195,2023-06-12T14:15:00+0530,43975.95,43990.45,43874.05,43905.85,0,0
196,2023-06-12T14:30:00+0530,43905.6,43928.5,43891.55,43907.9,0,0
197,2023-06-12T14:45:00+0530,43910.95,43977.95,43908.9,43977.95,0,0
198,2023-06-12T15:00:00+0530,43978.1,43997.25,43924.7,43937.3,0,0
199,2023-06-12T15:15:00+0530,43944.4,43960.65,43929.0,43956.45,0,0
200,2023-06-13T09:15:00+0530,43889.7,44097.65,43889.7,44052.8,0,0
