Date,Unnamed: 0,Open,High,Low,Close,V,OI,correlation_close,Symbol,Qty,position,Buy/Sell,Entry Price,Exit Price,strategy_returns,returns
2023-06-12T10:30:00+0530,43954.735319064916,44015.9,44038.5,43979.9,44006.6375,0,0,10.57499999999709,Bank,25,0,Sell_exit,0.0,44006.6375,-264.37499999992724,497725.62500000023
2023-06-12T10:45:00+0530,43967.31765953246,43990.55,44010.85,43974.1,43990.0375,0,0,9.46249999999418,,,,,,,0.0,497725.62500000023
2023-06-12T11:00:00+0530,43970.70882976623,43981.05,44010.8,43966.15,43992.1375,0,0,-10.987500000010186,,,,,,,0.0,497725.62500000023
2023-06-12T11:15:00+0530,43968.42941488311,44010.55,44013.0,43960.1,43987.45,0,0,-5.55000000000291,,,,,,,0.0,497725.62500000023
2023-06-12T11:30:00+0530,43964.26470744156,43963.25,44000.8,43949.75,43975.774999999994,0,0,-21.48750000000291,,,,,,,0.0,497725.62500000023
2023-06-12T11:45:00+0530,43957.00735372078,43990.05,44029.0,43984.15,44007.8375,0,0,16.69999999999709,,,,,,,0.0,497725.62500000023
2023-06-12T12:00:00+0530,43970.57867686039,44032.9,44045.0,43999.7,44022.325,0,0,12.33749999999418,,,,,,,0.0,497725.62500000023
2023-06-12T12:15:00+0530,43985.13933843019,44010.65,44020.3,43967.5,43993.0625,0,0,-4.26249999999709,,,,,,,0.0,497725.62500000023
2023-06-12T12:30:00+0530,43976.319669215096,43977.15,44013.45,43965.95,43982.625,0,0,3.712500000001455,,,,,,,0.0,497725.62500000023
2023-06-12T12:45:00+0530,43971.13483460755,43973.75,43982.25,43940.7,43962.075000000004,0,0,-9.024999999986903,,,,,,,0.0,497725.62500000023
2023-06-12T13:00:00+0530,43955.917417303775,43949.1,43975.2,43944.1,43959.0625,0,0,-35.13749999999709,,,,,,,0.0,497725.62500000023
2023-06-12T13:15:00+0530,43950.00870865189,43967.9,43997.1,43949.05,43965.924999999996,0,0,-40.712500000001455,,,,,,,0.0,497725.62500000023
2023-06-12T13:30:00+0530,43949.52935432595,43950.25,43979.8,43949.75,43959.737499999996,0,0,-30.30000000000291,,,,,,,0.0,497725.62500000023
2023-06-12T13:45:00+0530,43949.63967716297,43960.75,44002.85,43945.55,43968.4875,0,0,-23.64999999999418,,,,,,,0.0,497725.62500000023
2023-06-12T14:00:00+0530,43947.594838581485,43961.9,43979.75,43939.3,43964.7125,0,0,-22.737499999995634,,,,,,,0.0,497725.62500000023
2023-06-12T14:15:00+0530,43943.447419290744,43975.95,43990.45,43874.05,43936.575000000004,0,0,-39.199999999989814,,,,,,,0.0,497725.62500000023
2023-06-12T14:30:00+0530,43908.74870964537,43905.6,43928.5,43891.55,43908.387500000004,0,0,-99.44999999999709,,,,,,,0.0,497725.62500000023
2023-06-12T14:45:00+0530,43900.149354822686,43910.95,43977.95,43908.9,43943.9375,0,0,-78.38749999999709,,,,,,,0.0,497725.62500000023
2023-06-12T15:00:00+0530,43904.52467741135,43978.1,43997.25,43924.7,43959.337499999994,0,0,-33.72500000000582,,,,,,,0.0,497725.62500000023
2023-06-12T15:15:00+0530,43914.61233870567,43944.4,43960.65,43929.0,43947.625,0,0,-35.0,,,,,,,0.0,497725.62500000023
2023-06-13T09:15:00+0530,43921.806169352836,43889.7,44097.65,43889.7,43982.462499999994,0,0,20.387499999989814,,,,,,,0.0,497725.62500000023
